,totalIncome,famSize,ageYrs,yrsEmpl,UNEMPLOYED,ApprStatus,genderR,ownsCarR,ownsRealtyR,eduLvlR,incomeTypeR,housingTypeR,famStatusR
21065,112500.0,2.0,46.0,12.523186649965432,1,0,0,0,1,1,0,1,1
21190,360000.0,1.0,51.0,21.43781186472001,1,0,0,0,1,1,0,1,4
21240,279000.0,1.0,31.0,1.689288623311909,1,1,0,0,1,0,3,1,2
21251,157500.0,2.0,46.0,9.604577780515683,1,1,0,0,1,1,0,1,1
21377,157500.0,4.0,35.0,3.107524452931956,1,1,1,1,0,1,0,2,1
21396,157500.0,4.0,35.0,3.107524452931956,1,0,1,1,0,1,0,2,1
21419,135000.0,2.0,58.0,0.522940238334805,1,1,1,0,1,1,0,1,1
21477,135000.0,2.0,58.0,0.522940238334805,1,0,1,0,1,1,0,1,1
21579,112500.0,1.0,23.0,2.603749563646071,1,1,0,1,1,2,0,3,2
21597,225000.0,2.0,29.0,4.60515958575467,1,0,0,0,0,1,1,1,1
21602,225000.0,2.0,29.0,4.60515958575467,1,1,0,0,0,1,1,1,1
21682,306000.0,4.0,38.0,10.855801282709432,1,1,0,1,1,0,3,1,1
21808,166500.0,2.0,62.0,0.0,0,1,0,0,1,1,2,1,1
21897,135000.0,2.0,61.0,0.0,0,1,0,1,1,1,2,1,1
21966,135000.0,2.0,61.0,0.0,0,0,0,1,1,1,2,1,1
22013,202500.0,1.0,59.0,0.0,0,0,0,1,1,0,2,1,4
22043,202500.0,1.0,59.0,0.0,0,1,0,1,1,0,2,1,4
22122,67500.0,3.0,43.0,5.185595871236234,1,1,0,0,1,1,3,2,1
22142,180000.0,1.0,23.0,1.4374011786689664,1,0,1,0,1,1,0,1,2
22147,315000.0,2.0,39.0,2.5216123534364154,1,1,1,1,1,1,0,1,1
22185,315000.0,2.0,39.0,2.5216123534364154,1,0,1,1,1,1,0,1,1
22220,202500.0,3.0,42.0,14.688871092493343,1,1,0,1,1,1,0,1,1
22232,270000.0,4.0,36.0,5.689370760522118,1,1,0,0,1,1,0,1,1
22258,270000.0,4.0,36.0,5.689370760522118,1,0,0,0,1,1,0,1,1
22484,112500.0,2.0,64.0,0.0,0,0,1,1,1,1,2,1,1
22515,112500.0,2.0,64.0,0.0,0,1,1,1,1,1,2,1,1
22607,157500.0,3.0,35.0,15.77582017426778,1,0,0,1,1,1,0,1,1
22629,157500.0,3.0,35.0,15.77582017426778,1,1,0,1,1,1,0,1,1
22806,202500.0,2.0,51.0,21.18592442007707,1,1,1,1,1,3,1,1,1
22812,202500.0,2.0,51.0,21.18592442007707,1,0,1,1,1,3,1,1,1
22823,252000.0,2.0,61.0,4.438147258328371,1,0,1,1,1,1,0,1,1
22853,252000.0,2.0,61.0,4.438147258328371,1,1,1,1,1,1,0,1,1
22962,135000.0,2.0,51.0,5.108934475040555,1,0,0,0,1,1,3,1,1
23024,135000.0,2.0,59.0,1.2703888512426675,1,0,0,0,1,1,1,1,1
23096,90000.0,2.0,25.0,2.023313278164507,1,0,1,0,1,1,0,1,1
23097,225000.0,4.0,51.0,11.690862919840928,1,0,1,1,1,1,1,1,0
23116,225000.0,4.0,51.0,11.690862919840928,1,1,1,1,1,1,1,1,0
23146,247500.0,2.0,46.0,18.023641827005346,1,1,1,0,0,1,0,1,2
23353,76500.0,2.0,43.0,13.856547362368836,1,1,0,0,1,1,1,1,1
23411,76500.0,2.0,43.0,13.856547362368836,1,0,0,0,1,1,1,1,1
23434,126000.0,2.0,64.0,0.0,0,1,0,1,1,1,2,1,1
23506,360000.0,2.0,50.0,3.6058235282038646,1,1,1,0,1,1,0,1,1
23534,135000.0,1.0,64.0,0.0,0,1,0,0,1,0,2,1,2
23557,135000.0,1.0,64.0,0.0,0,0,0,0,1,0,2,1,2
23565,135000.0,2.0,28.0,5.108934475040555,1,1,1,1,1,3,0,3,1
23575,135000.0,2.0,28.0,5.108934475040555,1,0,1,1,1,3,0,3,1
23659,135000.0,2.0,38.0,10.940676399926076,1,0,0,0,1,0,1,1,1
23680,202500.0,2.0,52.0,2.940512125505657,1,1,1,1,1,0,1,1,1
23691,202500.0,2.0,52.0,2.940512125505657,1,0,1,1,1,0,1,1,1
23715,90000.0,3.0,48.0,22.02372396421556,1,0,0,1,1,1,3,1,1
23761,90000.0,3.0,48.0,22.02372396421556,1,1,0,1,1,1,3,1,1
23971,315000.0,2.0,60.0,5.941258205165061,1,1,1,1,1,2,1,1,1
24036,225000.0,2.0,46.0,11.857875247267229,1,1,1,1,1,1,0,1,1
24071,225000.0,2.0,46.0,11.857875247267229,1,0,1,1,1,1,0,1,1
24130,225000.0,2.0,56.0,2.855637008289013,1,1,1,1,1,1,0,1,1
24148,225000.0,2.0,56.0,2.855637008289013,1,0,1,1,1,1,0,1,1
24324,247500.0,2.0,54.0,22.856047694340063,1,1,0,1,1,1,3,1,1
24402,67500.0,3.0,41.0,9.856465225158628,1,0,0,1,1,1,0,1,0
24424,562500.0,3.0,38.0,15.439057612408194,1,1,1,0,1,2,0,1,1
24472,562500.0,3.0,38.0,15.439057612408194,1,0,1,0,1,2,0,1,1
24987,126000.0,2.0,56.0,0.0,0,1,0,0,1,1,2,1,1
25013,99000.0,1.0,28.0,3.186923756134622,1,0,0,0,1,1,0,1,2
25029,99000.0,1.0,28.0,3.186923756134622,1,1,0,0,1,1,0,1,2
25043,135000.0,2.0,41.0,5.108934475040555,1,0,0,0,1,1,1,1,1
25129,189000.0,2.0,56.0,17.02430576945454,1,0,0,0,1,1,1,1,1
25147,189000.0,2.0,56.0,17.02430576945454,1,1,0,0,1,1,1,1,1
25204,157500.0,2.0,65.0,0.0,0,1,0,0,1,1,2,1,1
25271,112500.0,3.0,42.0,5.355346105669521,1,0,0,1,1,1,1,1,1
25319,112500.0,3.0,42.0,5.355346105669521,1,1,0,1,1,1,1,1,1
25495,135000.0,2.0,26.0,0.355927910908506,1,0,1,0,0,0,1,1,1
25523,135000.0,2.0,26.0,0.355927910908506,1,1,1,0,0,0,1,1,1
25586,216000.0,2.0,63.0,0.0,0,1,0,0,0,1,2,1,1
25598,216000.0,2.0,63.0,0.0,0,0,0,0,0,1,2,1,1
26014,328500.0,2.0,55.0,5.185595871236234,1,0,0,0,1,1,1,1,1
26040,126000.0,1.0,23.0,2.603749563646071,1,1,0,0,0,1,0,3,2
26045,180000.0,3.0,29.0,3.2717988733512664,1,1,1,1,0,2,3,3,1
26105,310500.0,1.0,36.0,3.6058235282038646,1,1,0,0,1,0,3,1,2
26118,126000.0,2.0,40.0,20.186588362526265,1,0,0,0,1,1,1,1,1
26135,67500.0,3.0,41.0,20.27146347974291,1,1,0,0,1,1,0,1,3
26169,90000.0,1.0,34.0,5.52235843309582,1,1,1,1,0,1,1,1,2
26224,90000.0,1.0,34.0,5.52235843309582,1,0,1,1,0,1,1,1,2
26245,157500.0,2.0,27.0,5.774245877738762,1,1,0,1,1,0,0,1,3
26367,157500.0,2.0,27.0,5.774245877738762,1,0,0,1,1,0,0,1,3
26391,270000.0,2.0,66.0,0.0,0,0,0,1,1,1,2,1,1
26401,270000.0,2.0,66.0,0.0,0,1,0,1,1,1,2,1,1
26673,540000.0,2.0,38.0,6.940594262715867,1,1,0,1,1,0,1,1,1
26682,540000.0,2.0,38.0,6.940594262715867,1,0,0,1,1,0,1,1,1
26829,225000.0,3.0,39.0,4.356010048118716,1,0,0,1,1,0,0,1,1
26842,225000.0,3.0,39.0,4.356010048118716,1,1,0,1,1,0,0,1,1
26881,202500.0,2.0,60.0,0.0,0,0,0,0,1,1,2,1,1
26887,202500.0,2.0,60.0,0.0,0,1,0,0,1,1,2,1,1
27010,270000.0,2.0,37.0,8.605241722964879,1,1,1,1,0,1,0,1,3
27028,270000.0,2.0,37.0,8.605241722964879,1,0,1,1,0,1,0,1,3
27103,67500.0,2.0,43.0,0.7748276829777476,1,1,0,0,1,1,0,1,1
27169,67500.0,2.0,43.0,0.7748276829777476,1,0,0,0,1,1,0,1,1
27402,180000.0,3.0,31.0,0.355927910908506,1,0,0,1,0,1,0,1,1
27410,180000.0,3.0,31.0,0.355927910908506,1,1,0,1,0,1,0,1,1
27459,90000.0,2.0,59.0,0.0,0,0,0,0,1,1,2,1,1
27508,90000.0,2.0,59.0,0.0,0,1,0,0,1,1,2,1,1
27613,202500.0,2.0,63.0,0.0,0,0,0,0,1,1,2,1,1
27620,202500.0,2.0,63.0,0.0,0,1,0,0,1,1,2,1,1
27692,157500.0,2.0,37.0,15.94283250169408,1,1,0,1,1,1,0,1,1
27771,157500.0,2.0,37.0,15.94283250169408,1,0,0,1,1,1,0,1,1
27784,171000.0,2.0,52.0,10.688788955283131,1,1,0,0,1,0,4,1,1
28078,157500.0,3.0,35.0,1.856300950738208,1,1,0,1,1,1,0,1,1
28093,157500.0,3.0,35.0,1.856300950738208,1,0,0,1,1,1,0,1,1
28117,675000.0,2.0,33.0,6.023395415374717,1,1,1,1,1,0,3,1,1
28149,675000.0,2.0,33.0,6.023395415374717,1,0,1,1,1,0,3,1,1
28265,135000.0,2.0,36.0,0.8569648931874029,1,1,1,1,1,0,1,1,0
28379,315000.0,4.0,38.0,0.4380651211181612,1,0,1,1,1,0,0,1,1
28387,315000.0,4.0,38.0,0.4380651211181612,1,1,1,1,1,0,0,1,1
28478,112500.0,2.0,55.0,0.0,0,1,1,1,1,1,2,1,1
28484,112500.0,2.0,55.0,0.0,0,0,1,1,1,1,2,1,1
28490,270000.0,4.0,38.0,12.775074094608376,1,0,0,1,0,0,3,1,1
28505,270000.0,4.0,38.0,12.775074094608376,1,1,0,1,0,0,3,1,1
28549,202500.0,3.0,28.0,0.8569648931874029,1,1,1,1,1,1,0,1,1
28573,202500.0,3.0,28.0,0.8569648931874029,1,0,1,1,1,1,0,1,1
28676,90000.0,2.0,39.0,0.9418400104040466,1,0,0,0,0,1,0,0,3
28689,135000.0,1.0,48.0,6.855719145499223,1,1,0,1,1,1,0,1,2
28743,135000.0,1.0,48.0,6.855719145499223,1,0,0,1,1,1,0,1,2
28755,157500.0,3.0,38.0,11.605987802624284,1,0,0,1,1,1,1,1,1
28808,112500.0,2.0,28.0,4.523022375545015,1,1,1,1,1,1,0,1,1
28880,450000.0,3.0,51.0,7.187005893344832,1,1,1,1,1,0,0,5,1
28906,450000.0,3.0,51.0,7.187005893344832,1,0,1,1,1,0,0,5,1
29086,76500.0,2.0,56.0,0.0,0,1,0,0,1,1,2,1,0
29133,76500.0,2.0,56.0,0.0,0,0,0,0,1,1,2,1,0
29182,90000.0,2.0,58.0,3.942586090063451,1,0,1,1,1,1,0,1,1
29188,135000.0,4.0,39.0,8.356092185328926,1,1,0,1,0,1,0,1,1
29241,135000.0,4.0,39.0,8.356092185328926,1,0,0,1,0,1,0,1,1
29351,315000.0,1.0,50.0,8.271217068112282,1,1,0,1,1,1,1,1,3
29356,315000.0,1.0,50.0,8.271217068112282,1,0,0,1,1,1,1,1,3
29492,135000.0,2.0,44.0,7.942668227273661,1,1,1,1,1,1,1,1,1
29676,135000.0,2.0,44.0,7.942668227273661,1,0,1,1,1,1,1,1,1
29715,121500.0,2.0,28.0,4.60515958575467,1,1,0,1,1,0,0,1,1
29738,121500.0,2.0,28.0,4.60515958575467,1,0,0,1,1,0,0,1,1
29899,247500.0,3.0,31.0,4.356010048118716,1,0,1,1,1,1,0,1,1
29932,247500.0,3.0,31.0,4.356010048118716,1,1,1,1,1,1,0,1,1
30044,72000.0,3.0,39.0,5.270470988452877,1,0,0,0,0,0,1,1,1
30088,135000.0,2.0,57.0,1.4374011786689664,1,1,1,1,0,1,0,1,1
30097,135000.0,2.0,57.0,1.4374011786689664,1,0,1,1,0,1,0,1,1
30106,180000.0,3.0,47.0,9.109016612250764,1,1,1,1,1,1,0,1,1
30146,180000.0,3.0,47.0,9.109016612250764,1,0,1,1,1,1,0,1,1
30198,112500.0,2.0,63.0,0.0,0,1,0,0,1,1,2,1,1
30226,112500.0,2.0,63.0,0.0,0,0,0,0,1,1,2,1,1
30259,247500.0,3.0,30.0,2.5216123534364154,1,0,0,0,1,2,1,1,1
30300,90000.0,4.0,33.0,12.356174322539134,1,0,0,0,1,0,0,1,1
30307,90000.0,4.0,33.0,12.356174322539134,1,1,0,0,1,0,0,1,1
30391,65250.0,1.0,55.0,0.0,0,0,0,0,1,1,2,1,4
30395,65250.0,1.0,55.0,0.0,0,1,0,0,1,1,2,1,4
30468,184500.0,2.0,51.0,3.35667399056791,1,1,0,0,1,1,0,1,1
30487,90000.0,2.0,58.0,3.0226493357153124,1,1,0,0,1,1,0,1,0
30541,90000.0,2.0,58.0,3.0226493357153124,1,0,0,0,1,1,0,1,0
30623,103500.0,2.0,61.0,0.0,0,0,0,0,1,2,2,1,1
30641,103500.0,2.0,61.0,0.0,0,1,0,0,1,2,2,1,1
30741,180000.0,1.0,54.0,5.52235843309582,1,1,0,0,1,1,0,1,2
768704,180000.0,1.0,54.0,5.52235843309582,1,0,0,0,1,1,0,1,2
30756,180000.0,2.0,35.0,1.856300950738208,1,1,0,1,1,1,0,1,0
30925,180000.0,2.0,35.0,1.856300950738208,1,0,0,1,1,1,0,1,0
31065,180000.0,2.0,53.0,0.0,0,0,0,0,0,1,2,2,1
31072,180000.0,2.0,53.0,0.0,0,1,0,0,0,1,2,2,1
31078,157500.0,2.0,53.0,0.0,0,0,1,0,1,1,2,1,1
31086,67500.0,4.0,33.0,4.438147258328371,1,0,0,1,1,0,0,1,1
31102,112500.0,3.0,25.0,1.3552639684593113,1,0,1,0,0,1,0,1,1
31157,180000.0,1.0,31.0,2.940512125505657,1,1,1,1,0,0,0,1,2
31198,270000.0,4.0,37.0,11.187088030555042,1,1,1,1,1,1,0,1,1
31213,270000.0,4.0,37.0,11.187088030555042,1,0,1,1,1,1,0,1,1
31408,180000.0,2.0,47.0,8.186341950895638,1,0,1,1,1,1,0,1,1
31418,180000.0,2.0,47.0,8.186341950895638,1,1,1,1,1,1,0,1,1
31512,157500.0,3.0,43.0,23.85812165889785,1,0,0,0,1,1,0,1,0
31559,225000.0,4.0,36.0,1.7741637405285529,1,0,0,0,1,1,0,1,0
31568,189000.0,2.0,57.0,2.269724908793473,1,0,1,1,1,1,0,1,1
31572,189000.0,2.0,57.0,2.269724908793473,1,1,1,1,1,1,0,1,1
31592,292500.0,2.0,29.0,6.10827053259136,1,0,1,1,1,0,0,1,1
31605,292500.0,2.0,29.0,6.10827053259136,1,1,1,1,1,0,0,1,1
31810,99000.0,1.0,57.0,0.8569648931874029,1,1,1,1,1,1,0,1,2
31829,99000.0,1.0,57.0,0.8569648931874029,1,0,1,1,1,1,0,1,2
31862,202500.0,2.0,34.0,1.1088523378303456,1,0,1,0,0,2,1,3,0
31901,292500.0,4.0,39.0,8.271217068112282,1,0,0,1,1,0,1,1,1
31907,292500.0,4.0,39.0,8.271217068112282,1,1,0,1,1,0,1,1,1
32012,202500.0,2.0,44.0,13.856547362368836,1,0,1,1,0,1,0,1,1
32034,202500.0,2.0,44.0,13.856547362368836,1,1,1,1,0,1,0,1,1
32094,180000.0,4.0,38.0,16.438393669958998,1,0,1,0,1,1,0,1,1
32101,180000.0,4.0,38.0,16.438393669958998,1,1,1,0,1,1,0,1,1
32136,135000.0,2.0,59.0,2.7734997980793583,1,1,0,0,1,1,0,1,1
32176,135000.0,2.0,59.0,2.7734997980793583,1,0,0,0,1,1,0,1,1
32341,157500.0,2.0,33.0,13.856547362368836,1,0,0,0,1,1,0,1,0
32346,157500.0,2.0,33.0,13.856547362368836,1,1,0,0,1,1,0,1,0
32409,157500.0,2.0,61.0,28.025216123534364,1,1,1,1,1,1,0,1,1
32517,67500.0,2.0,59.0,0.0,0,1,0,1,1,2,2,1,1
32651,162000.0,2.0,62.0,0.0,0,1,0,0,1,1,2,1,1
32680,162000.0,2.0,62.0,0.0,0,0,0,0,1,1,2,1,1
32691,112500.0,2.0,39.0,0.9418400104040466,1,0,0,1,1,0,0,1,2
32703,112500.0,2.0,39.0,0.9418400104040466,1,1,0,1,1,0,0,1,2
32767,135000.0,1.0,31.0,11.775738037057572,1,1,1,0,1,1,0,1,2
32820,135000.0,1.0,31.0,11.775738037057572,1,0,1,0,1,1,0,1,2
32842,360000.0,2.0,43.0,9.270553125663088,1,1,0,0,0,1,0,1,1
32858,135000.0,2.0,39.0,12.690198977391733,1,0,0,0,1,0,0,3,1
32919,157500.0,3.0,40.0,6.184931928787039,1,1,0,1,1,0,1,1,1
32995,165150.0,2.0,64.0,0.0,0,1,0,0,1,0,2,1,1
33035,337500.0,2.0,47.0,12.523186649965432,1,0,1,0,0,0,0,1,1
33105,99000.0,3.0,31.0,7.690780782630718,1,1,0,0,1,1,0,2,1
33136,99000.0,3.0,31.0,7.690780782630718,1,0,0,0,1,1,0,2,1
33199,45000.0,2.0,39.0,14.6039959752767,1,0,0,0,0,1,3,1,1
33205,270000.0,2.0,43.0,2.1081883953811507,1,1,0,0,1,1,0,2,1
33502,135000.0,3.0,38.0,1.689288623311909,1,1,0,0,1,0,0,1,1
33592,67500.0,4.0,42.0,8.690116840181522,1,1,0,0,1,1,1,1,1
33741,67500.0,4.0,42.0,8.690116840181522,1,0,0,0,1,1,1,1,1
33768,270000.0,2.0,36.0,4.523022375545015,1,1,0,1,1,1,0,1,1
33927,270000.0,2.0,36.0,4.523022375545015,1,0,0,1,1,1,0,1,1
34110,139500.0,4.0,48.0,15.272045284981896,1,1,1,1,1,1,0,1,1
34136,90000.0,2.0,52.0,7.271881010561476,1,0,0,0,1,1,1,1,1
34144,90000.0,2.0,52.0,7.271881010561476,1,1,0,0,1,1,1,1,1
768710,180000.0,2.0,60.0,0.0,0,1,0,0,1,1,2,1,2
768751,180000.0,2.0,60.0,0.0,0,1,0,0,1,1,2,1,1
34185,180000.0,3.0,31.0,2.5216123534364154,1,1,0,0,1,1,0,1,1
34199,112500.0,2.0,62.0,0.0,0,1,0,1,1,0,2,1,1
34231,157500.0,2.0,33.0,2.023313278164507,1,1,0,1,1,0,0,1,1
34289,157500.0,2.0,33.0,2.023313278164507,1,0,0,1,1,0,0,1,1
34295,54000.0,2.0,61.0,0.0,0,1,0,0,1,3,2,1,1
34321,90000.0,3.0,49.0,19.35700253940875,1,0,0,0,1,1,0,1,1
34366,90000.0,3.0,49.0,19.35700253940875,1,1,0,0,1,1,0,1,1
34445,157500.0,2.0,46.0,2.855637008289013,1,1,0,0,1,1,1,1,1
34554,157500.0,2.0,46.0,2.855637008289013,1,0,0,0,1,1,1,1,1
34622,112500.0,3.0,39.0,2.855637008289013,1,1,0,1,1,1,0,1,1
34635,450000.0,3.0,50.0,1.856300950738208,1,1,1,1,1,1,1,1,1
34696,450000.0,3.0,50.0,1.856300950738208,1,0,1,1,1,1,1,1,1
768787,450000.0,3.0,50.0,1.856300950738208,1,0,1,1,1,1,2,1,1
768804,450000.0,1.0,50.0,1.856300950738208,1,0,1,1,1,1,1,1,2
34854,45000.0,2.0,57.0,0.0,0,0,0,0,1,1,2,1,1
34870,45000.0,2.0,57.0,0.0,0,1,0,0,1,1,2,1,1
35027,270000.0,3.0,28.0,1.856300950738208,1,0,0,0,1,1,0,1,1
35036,157500.0,2.0,66.0,0.0,0,1,0,0,1,1,2,1,1
35083,157500.0,2.0,66.0,0.0,0,0,0,0,1,1,2,1,1
768821,112500.0,2.0,63.0,2.3546000260101163,1,1,1,1,1,1,0,1,1
35307,112500.0,2.0,63.0,2.3546000260101163,1,0,1,1,1,1,0,1,1
35404,360000.0,3.0,29.0,3.775573762637152,1,0,0,0,1,1,0,1,1
35406,360000.0,3.0,29.0,3.775573762637152,1,1,0,0,1,1,0,1,1
35446,81000.0,2.0,56.0,0.0,0,0,0,1,1,0,2,1,1
35495,81000.0,2.0,56.0,0.0,0,1,0,1,1,0,2,1,1
35539,243000.0,2.0,38.0,6.940594262715867,1,1,1,1,1,1,1,1,1
35559,243000.0,2.0,38.0,6.940594262715867,1,0,1,1,1,1,1,1,1
35573,94500.0,1.0,61.0,2.269724908793473,1,1,0,0,0,1,0,0,4
35686,270000.0,4.0,35.0,1.4374011786689664,1,0,0,1,1,1,0,1,0
35691,270000.0,4.0,35.0,1.4374011786689664,1,1,0,1,1,1,0,1,0
35759,135000.0,1.0,47.0,18.10851694422199,1,1,0,0,0,1,0,1,2
35792,135000.0,1.0,47.0,18.10851694422199,1,0,0,0,0,1,0,1,2
36028,157500.0,2.0,63.0,0.0,0,1,0,0,0,1,2,1,1
36089,270000.0,3.0,38.0,7.022731472925522,1,0,0,1,1,1,1,1,1
36125,270000.0,3.0,38.0,7.022731472925522,1,1,0,1,1,1,1,1,1
36311,337500.0,2.0,41.0,3.775573762637152,1,1,1,1,1,1,1,1,1
36398,337500.0,2.0,41.0,3.775573762637152,1,0,1,1,1,1,1,1,1
36491,202500.0,2.0,32.0,2.855637008289013,1,1,1,1,1,1,0,1,1
36498,202500.0,2.0,32.0,2.855637008289013,1,0,1,1,1,1,0,1,1
36525,256500.0,2.0,31.0,7.022731472925522,1,0,0,0,0,0,1,1,1
36533,256500.0,2.0,31.0,7.022731472925522,1,1,0,0,0,0,1,1,1
36604,135000.0,3.0,38.0,7.523768455204419,1,1,0,0,1,1,1,1,1
36632,126000.0,2.0,50.0,9.604577780515683,1,0,1,1,1,0,0,1,1
36686,67500.0,1.0,37.0,2.269724908793473,1,0,0,0,1,1,0,2,3
36698,225000.0,1.0,50.0,4.941922147614256,1,0,1,1,1,1,1,1,2
36733,270000.0,3.0,42.0,9.270553125663088,1,1,1,1,0,2,0,1,1
36785,135000.0,2.0,61.0,0.0,0,1,1,0,1,1,2,1,1
36832,121500.0,1.0,31.0,10.60391383806649,1,0,0,0,1,0,1,0,2
36843,121500.0,1.0,31.0,10.60391383806649,1,1,0,0,1,0,1,0,2
36887,90000.0,2.0,55.0,0.6050774485444602,1,1,0,0,1,1,0,1,1
37003,90000.0,2.0,55.0,0.6050774485444602,1,0,0,0,1,1,0,1,1
37174,157500.0,2.0,30.0,5.689370760522118,1,0,0,1,1,1,0,1,1
37364,157500.0,2.0,30.0,5.689370760522118,1,1,0,1,1,1,0,1,1
37546,135000.0,2.0,33.0,0.355927910908506,1,1,0,1,1,1,0,1,1
37632,135000.0,2.0,33.0,0.355927910908506,1,0,0,1,1,1,0,1,1
37676,99000.0,4.0,46.0,8.857129167607821,1,1,1,1,1,1,3,3,1
37845,292500.0,2.0,46.0,2.7734997980793583,1,1,0,0,1,1,0,1,0
37905,135000.0,3.0,48.0,20.69036325181215,1,0,0,0,1,4,0,1,0
37939,315000.0,2.0,56.0,0.0,0,1,0,0,1,1,2,2,1
37966,315000.0,2.0,56.0,0.0,0,0,0,0,1,1,2,2,1
38101,33300.0,3.0,63.0,0.0,0,0,0,0,1,1,2,1,1
38148,697500.0,3.0,39.0,14.497217602004149,1,1,1,1,1,0,1,1,3
38160,135000.0,2.0,51.0,14.245330157361204,1,0,0,0,1,1,1,1,1
38205,202500.0,2.0,52.0,2.995270265645427,1,0,0,0,1,1,1,2,1
38249,202500.0,2.0,52.0,2.995270265645427,1,1,0,0,1,1,1,2,1
38272,135000.0,1.0,35.0,14.497217602004149,1,0,1,0,1,1,0,1,2
38319,112500.0,3.0,47.0,0.6653114026982073,1,0,1,1,1,1,0,1,1
38353,112500.0,3.0,47.0,0.6653114026982073,1,1,1,1,1,1,0,1,1
38399,202500.0,1.0,56.0,14.828504349849757,1,1,0,0,1,1,0,1,4
38515,198000.0,3.0,51.0,0.0,0,0,0,0,1,1,2,1,1
38518,675000.0,3.0,44.0,3.827593995769933,1,0,0,0,1,0,1,1,1
38536,675000.0,3.0,44.0,3.827593995769933,1,1,0,0,1,0,1,1,1
38669,101250.0,1.0,61.0,0.0,0,1,0,0,1,1,2,1,4
38685,166500.0,3.0,56.0,21.99360698713868,1,1,0,0,1,1,0,1,1
38704,166500.0,3.0,56.0,21.99360698713868,1,0,0,0,1,1,0,1,1
38815,292500.0,2.0,53.0,12.33153315947624,1,1,0,1,1,0,0,1,1
38908,112500.0,3.0,50.0,0.9938602435368282,1,1,1,0,1,1,1,1,1
38930,90000.0,2.0,62.0,0.0,0,1,0,0,1,3,2,1,1
39174,90000.0,2.0,62.0,0.0,0,0,0,0,1,3,2,1,1
39185,675000.0,3.0,45.0,12.742219210524514,1,0,1,1,1,0,0,1,1
39253,675000.0,3.0,45.0,12.742219210524514,1,1,1,1,1,0,0,1,1
39267,54000.0,1.0,57.0,0.0,0,0,0,0,0,1,2,1,3
39283,90000.0,2.0,52.0,2.7433828210024847,1,1,0,1,1,1,0,1,1
39347,90000.0,2.0,52.0,2.7433828210024847,1,0,0,1,1,1,0,1,1
39441,58500.0,2.0,58.0,0.0,0,1,0,0,0,1,2,1,1
39481,58500.0,2.0,58.0,0.0,0,0,0,0,0,1,2,1,1
39544,180000.0,1.0,28.0,6.929642634687912,1,1,0,0,0,1,1,1,2
39551,180000.0,1.0,28.0,6.929642634687912,1,0,0,0,0,1,1,1,2
39631,112500.0,2.0,42.0,6.499791234590717,1,0,1,1,1,1,1,1,1
39641,225000.0,1.0,29.0,4.930970519586302,1,0,0,0,0,0,3,3,2
39655,225000.0,1.0,36.0,11.764786409029616,1,1,0,0,0,0,0,1,3
39727,225000.0,1.0,36.0,11.764786409029616,1,0,0,0,0,0,0,1,3
39751,675000.0,2.0,52.0,2.4997090973805074,1,1,0,1,1,1,1,1,0
39817,675000.0,2.0,52.0,2.4997090973805074,1,0,0,1,1,1,1,1,0
39877,171000.0,2.0,52.0,0.0,0,0,1,0,1,0,2,1,0
39899,225000.0,3.0,38.0,3.085621196876048,1,0,1,1,1,1,0,1,1
39967,225000.0,3.0,35.0,6.1739803007590845,1,0,1,1,1,0,3,1,1
40015,225000.0,3.0,35.0,6.1739803007590845,1,1,1,1,1,0,3,1,1
40101,310500.0,1.0,28.0,1.8453493227102544,1,0,1,1,0,0,0,1,2
40128,310500.0,1.0,28.0,1.8453493227102544,1,1,1,1,0,0,0,1,2
40264,112500.0,4.0,30.0,0.3340246548525979,1,0,0,0,1,0,0,1,0
40309,225000.0,3.0,30.0,6.499791234590717,1,0,0,0,1,0,0,1,0
40388,67500.0,3.0,35.0,4.013771672245152,1,1,0,0,1,0,1,1,1
40417,67500.0,3.0,35.0,4.013771672245152,1,0,0,0,1,0,1,1,1
40433,135000.0,2.0,63.0,0.0,0,0,0,0,1,0,2,1,1
40547,157500.0,2.0,51.0,18.59312648445896,1,1,0,0,1,1,0,1,1
40717,157500.0,2.0,51.0,18.59312648445896,1,0,0,0,1,1,0,1,1
40770,135000.0,1.0,53.0,2.012361650136553,1,0,0,0,0,1,0,1,2
40780,135000.0,1.0,32.0,5.426531687851222,1,1,0,0,0,2,0,0,2
40847,270000.0,3.0,40.0,12.583420604119182,1,1,0,1,1,1,0,1,1
40957,270000.0,3.0,40.0,12.583420604119182,1,0,0,1,1,1,0,1,1
41083,110250.0,1.0,39.0,15.764868546239828,1,1,1,1,1,0,0,1,2
41244,110250.0,1.0,39.0,15.764868546239828,1,0,1,1,1,0,0,1,2
41351,157500.0,3.0,43.0,1.9302244399268975,1,1,0,0,1,1,0,1,1
41408,135000.0,4.0,61.0,0.0,0,1,0,0,1,1,2,1,1
41437,135000.0,4.0,61.0,0.0,0,0,0,0,1,1,2,1,1
41471,180000.0,3.0,33.0,0.5010369822788969,1,0,0,1,1,0,1,1,1
41484,180000.0,3.0,33.0,0.5010369822788969,1,1,0,1,1,0,1,1,1
41523,90000.0,1.0,42.0,3.753670506581244,1,1,0,0,1,0,0,1,2
41582,472500.0,3.0,25.0,2.4997090973805074,1,1,1,0,0,0,1,3,1
768862,472500.0,3.0,25.0,2.4997090973805074,1,0,1,0,0,0,2,3,1
41597,270000.0,2.0,47.0,0.6790009377331498,1,1,1,0,1,1,0,1,1
