,totalIncome,famSize,ageYrs,yrsEmpl,UNEMPLOYED,ApprStatus,ownsCarR,ownsRealtyR,eduLvlR,incomeTypeR,housingTypeR,famStatusR,genderR
341,292500.0,3.0,38.0,0.3641416319294715,1,0,1,1,1,1,1,1,0
342,76500.0,2.0,58.0,0.0,0,0,1,1,1,2,1,1,0
343,103500.0,2.0,50.0,4.794075169236876,1,1,0,1,1,1,1,1,0
344,585000.0,2.0,29.0,2.464116306289657,1,0,0,1,0,1,1,2,0
345,162000.0,2.0,66.0,0.0,0,1,1,1,0,2,1,1,0
346,99000.0,4.0,35.0,4.928232612579314,1,0,1,1,1,3,1,1,0
347,108000.0,2.0,25.0,4.4490988863563246,1,1,0,0,1,3,2,1,0
348,270000.0,1.0,54.0,33.76386921018228,1,0,0,0,1,3,1,3,0
349,135000.0,2.0,44.0,7.551147525274304,1,1,0,1,1,1,1,1,0
350,337500.0,1.0,53.0,3.091097010890025,1,0,1,0,1,1,1,2,0
351,184500.0,3.0,44.0,3.964489346119359,1,0,1,1,1,1,1,1,0
352,76500.0,2.0,66.0,0.0,0,1,0,1,0,2,1,1,0
353,225000.0,2.0,36.0,5.259519360424923,1,0,0,1,0,0,1,1,0
354,315000.0,3.0,40.0,6.894049843597062,1,1,1,0,0,1,1,1,0
355,157500.0,2.0,48.0,2.56815677255522,1,1,0,1,1,0,1,1,0
356,144000.0,2.0,51.0,2.943250032512646,1,0,0,1,1,3,1,1,0
357,90000.0,2.0,60.0,0.0,0,0,1,1,1,2,1,1,0
358,81000.0,2.0,60.0,0.0,0,1,0,0,1,2,1,1,0
359,206100.0,2.0,56.0,0.0,0,1,1,1,1,2,1,1,0
360,202500.0,2.0,55.0,5.746866807668877,1,1,0,0,1,0,5,1,0
361,180000.0,2.0,53.0,11.846923619239272,1,0,0,1,0,0,1,1,0
362,243000.0,3.0,40.0,16.334353203693436,1,1,0,1,0,0,1,1,0
363,427500.0,2.0,55.0,9.856465225158628,1,1,0,1,0,0,1,1,0
364,135000.0,2.0,46.0,25.380397954783465,1,1,0,1,1,0,2,2,0
365,112500.0,1.0,54.0,5.76055634270382,1,1,0,1,1,0,1,3,0
366,225000.0,3.0,28.0,1.8289218806683232,1,0,1,0,0,1,3,0,0
367,157500.0,2.0,39.0,6.880360308562119,1,1,0,1,2,0,1,1,0
368,112500.0,4.0,39.0,1.5332279239135642,1,0,0,1,1,0,1,1,0
369,315000.0,3.0,39.0,0.7994688460406442,1,1,1,1,0,3,1,1,0
370,99000.0,3.0,43.0,1.15539675694915,1,1,0,0,1,0,1,1,0
371,139500.0,1.0,61.0,0.0,0,0,0,1,1,2,1,3,0
372,157500.0,2.0,58.0,3.126689801980876,1,0,1,1,1,0,1,1,0
373,306000.0,2.0,35.0,15.296686448044792,1,0,0,0,0,3,1,1,0
374,90000.0,2.0,29.0,4.128763766538669,1,0,0,0,1,3,1,3,0
375,202500.0,2.0,28.0,0.2546253516499312,1,1,0,1,0,0,1,2,0
376,112500.0,2.0,40.0,21.62946535520921,1,1,0,1,1,0,1,1,0
377,144000.0,1.0,40.0,3.682484924399543,1,1,1,0,1,0,1,4,0
378,126000.0,3.0,28.0,1.0048118715647822,1,1,1,1,1,1,1,1,0
379,211500.0,3.0,35.0,6.379323326283223,1,1,0,1,0,0,1,1,0
380,126000.0,2.0,35.0,0.4955611682649198,1,1,0,1,1,0,1,1,0
381,67500.0,3.0,42.0,3.181447942120646,1,1,1,0,1,3,1,1,0
382,121500.0,2.0,52.0,22.34405908403321,1,0,0,1,1,0,1,1,0
383,135000.0,2.0,49.0,6.466936350506855,1,1,0,1,1,1,1,1,0
384,270000.0,2.0,49.0,1.6975023443328747,1,1,1,1,0,2,1,1,0
385,90000.0,2.0,40.0,0.3805690739714025,1,0,0,1,1,0,3,0,0
386,112500.0,2.0,32.0,3.515472596973244,1,1,0,0,1,0,1,1,0
387,63000.0,2.0,55.0,4.309465628999911,1,1,0,1,1,0,1,1,0
388,162000.0,2.0,58.0,1.0869490817744376,1,1,1,1,1,0,1,0,0
389,81000.0,2.0,33.0,7.611381479428051,1,1,0,0,1,0,3,0,0
390,211500.0,2.0,46.0,5.204761220285153,1,1,0,1,1,0,1,1,0
391,202500.0,4.0,38.0,10.631292908136375,1,1,0,1,1,0,1,0,0
392,157500.0,1.0,67.0,0.0,0,1,0,1,1,2,1,4,0
393,166500.0,2.0,34.0,8.550483582825109,1,0,1,1,1,0,1,1,0
394,130500.0,4.0,31.0,0.4462788421391267,1,0,1,0,1,0,1,1,0
395,135000.0,2.0,47.0,2.6201770056880016,1,0,0,0,0,0,1,1,0
396,315000.0,1.0,25.0,3.8056907397140254,1,1,1,1,2,1,1,2,0
397,180000.0,3.0,44.0,8.572386838881018,1,1,0,1,1,0,1,1,0
398,270000.0,2.0,26.0,2.299841885870346,1,1,0,0,1,0,5,0,0
399,135000.0,3.0,31.0,2.3436483979821623,1,1,1,1,1,1,1,1,0
400,270000.0,4.0,35.0,1.4374011786689664,1,0,1,1,1,0,1,0,0
401,148500.0,2.0,53.0,0.0,0,1,0,1,1,2,1,1,0
402,427500.0,2.0,57.0,0.0,0,0,1,1,1,2,1,1,0
403,132750.0,1.0,56.0,0.0,0,1,0,1,1,2,1,3,0
404,108000.0,2.0,34.0,6.094580997556418,1,1,0,1,1,1,1,0,0
405,135000.0,2.0,59.0,0.0,0,1,1,0,0,2,1,1,0
406,202500.0,2.0,63.0,0.0,0,0,0,1,1,2,1,1,0
407,180000.0,2.0,42.0,0.950053731425012,1,1,1,0,0,0,1,1,0
408,180000.0,2.0,53.0,12.542351999014354,1,0,0,1,1,3,2,1,0
409,49500.0,2.0,62.0,0.0,0,0,0,1,1,2,1,1,0
410,270000.0,1.0,55.0,10.590224303031547,1,1,0,1,1,1,1,2,0
411,157500.0,3.0,44.0,3.682484924399543,1,0,1,1,1,0,1,1,0
412,126000.0,1.0,58.0,7.548409618267315,1,0,0,0,1,3,1,3,0
413,135000.0,4.0,36.0,1.0486183836765983,1,0,0,1,1,1,1,1,0
414,414000.0,1.0,57.0,3.9617514391123705,1,1,0,0,0,0,1,3,0
415,157500.0,2.0,43.0,0.2628390726708967,1,1,0,1,1,1,1,3,0
416,193500.0,3.0,47.0,2.998008172652416,1,1,0,1,1,1,1,1,0
417,85500.0,3.0,28.0,2.658507703785841,1,1,1,0,0,3,1,1,0
418,49500.0,1.0,67.0,0.0,0,0,0,1,1,2,1,4,0
419,135000.0,1.0,61.0,0.0,0,1,1,1,1,2,1,4,0
420,360000.0,1.0,33.0,7.709946131679637,1,0,0,1,1,3,1,3,0
421,103500.0,5.0,38.0,12.295940368385388,1,1,0,0,1,0,3,1,0
422,540000.0,2.0,45.0,5.599019829291498,1,0,0,0,1,0,1,3,0
423,135000.0,3.0,36.0,0.3422383758735634,1,1,0,1,0,1,1,1,0
424,67500.0,2.0,34.0,3.8440214378118647,1,1,1,0,1,0,1,1,0
425,90000.0,2.0,27.0,3.3539360835609218,1,0,0,0,0,1,3,1,0
426,225000.0,2.0,48.0,15.091343422520652,1,1,1,1,0,0,1,1,0
427,202500.0,3.0,32.0,8.295858231175178,1,0,0,0,1,1,1,1,0
428,135000.0,3.0,28.0,5.766032156717797,1,1,1,0,1,3,1,0,0
429,157500.0,1.0,51.0,13.54168805656516,1,0,0,1,1,0,1,2,0
430,135000.0,2.0,32.0,2.258773280765519,1,1,1,0,0,1,1,1,0
431,45000.0,3.0,38.0,0.2628390726708967,1,0,0,0,1,0,1,1,0
432,202500.0,1.0,68.0,21.18044860606309,1,0,0,0,0,1,1,2,0
433,135000.0,1.0,58.0,9.04330684408304,1,1,0,1,1,0,1,2,0
434,103500.0,2.0,32.0,1.7823774615495185,1,0,0,1,1,1,1,2,0
435,202500.0,2.0,54.0,7.753752643791453,1,0,0,1,0,0,1,1,0
436,225000.0,3.0,39.0,10.113828483815547,1,1,0,1,1,1,1,1,0
437,76500.0,2.0,40.0,9.1719884734115,1,0,0,1,1,1,1,2,0
438,157500.0,2.0,29.0,10.62307918711541,1,1,0,1,2,0,1,1,0
439,157500.0,5.0,32.0,2.529826074457381,1,1,0,1,1,0,1,1,0
440,180000.0,1.0,50.0,0.9610053594529662,1,0,0,0,1,3,1,4,0
441,225000.0,2.0,40.0,4.89811563550244,1,1,0,1,1,0,1,1,0
442,216000.0,1.0,55.0,27.173727044360938,1,0,1,0,1,0,1,2,0
443,90000.0,2.0,33.0,7.408776360910902,1,1,0,1,1,0,1,2,0
444,225000.0,2.0,53.0,0.0,0,0,0,1,1,2,1,1,0
445,225000.0,2.0,60.0,0.0,0,1,0,0,1,2,1,1,0
446,135000.0,2.0,57.0,6.354682163220327,1,0,0,1,1,0,1,1,0
447,247500.0,1.0,39.0,8.928314749789523,1,1,0,0,0,0,1,2,0
448,153000.0,1.0,60.0,0.0,0,0,0,1,1,2,1,3,0
449,135000.0,3.0,31.0,1.2922921072985756,1,1,1,1,0,0,1,1,0
450,135000.0,3.0,28.0,2.658507703785841,1,1,0,1,0,1,1,1,0
451,270000.0,1.0,51.0,4.9254947055723255,1,1,0,0,1,0,1,4,0
452,202500.0,2.0,51.0,2.0096237431295645,1,1,0,1,1,0,1,1,0
453,202500.0,1.0,44.0,6.215048905863912,1,1,0,0,1,0,1,4,0
454,315000.0,2.0,38.0,0.5475814013977015,1,1,0,1,0,0,1,1,0
455,225000.0,1.0,31.0,2.319007234919266,1,1,0,0,1,0,1,2,0
456,90000.0,1.0,43.0,0.7885172180126901,1,1,0,0,1,0,1,2,0
457,144000.0,2.0,34.0,7.43067961696681,1,0,1,1,1,1,1,1,0
458,202500.0,2.0,34.0,5.63187471337536,1,1,0,1,1,0,1,1,0
459,135000.0,1.0,63.0,0.0,0,0,0,1,1,2,1,2,0
460,121500.0,2.0,65.0,0.0,0,1,0,1,1,2,1,1,0
461,189000.0,2.0,44.0,5.990540531290854,1,0,0,1,1,0,1,1,0
462,193500.0,2.0,60.0,0.0,0,1,0,1,1,2,1,1,0
463,270000.0,2.0,56.0,3.953537718091405,1,0,0,0,1,3,1,1,0
464,135000.0,2.0,33.0,5.7112740165780265,1,1,0,1,1,1,1,1,0
465,238500.0,2.0,47.0,3.3840530606377954,1,1,0,1,1,1,1,1,0
466,121500.0,2.0,66.0,0.0,0,0,0,1,1,2,1,1,0
467,81000.0,3.0,46.0,22.598684435683143,1,0,0,1,1,0,1,0,0
468,144000.0,4.0,33.0,7.512816827176465,1,0,1,1,1,0,1,1,0
469,315000.0,2.0,38.0,9.593626152487731,1,0,1,0,0,0,1,1,0
470,166500.0,4.0,40.0,20.11266487333757,1,1,1,1,1,0,1,1,0
471,112500.0,2.0,26.0,6.086367276535452,1,0,0,0,1,0,1,1,0
472,225000.0,2.0,38.0,1.7467846704586678,1,1,1,1,1,0,1,1,0
473,162000.0,2.0,62.0,0.0,0,1,0,1,1,2,1,1,0
474,270000.0,2.0,49.0,15.46643668247808,1,1,0,1,1,1,1,1,0
475,126000.0,4.0,35.0,13.415744334243689,1,0,0,1,0,0,1,1,0
476,112500.0,2.0,49.0,18.8450139291019,1,0,0,1,1,0,1,1,0
477,675000.0,2.0,54.0,12.159045018035965,1,1,0,1,0,1,1,1,0
478,247500.0,3.0,48.0,1.117066058851311,1,0,0,1,1,0,1,1,0
479,112500.0,2.0,56.0,4.747530750118072,1,1,0,0,1,1,1,1,0
480,315000.0,2.0,48.0,6.466936350506855,1,1,1,1,1,0,3,1,0
481,67500.0,2.0,31.0,1.122541872865288,1,0,0,0,0,1,1,1,0
482,391500.0,3.0,39.0,8.287644510154212,1,0,0,1,0,0,1,1,0
483,112500.0,5.0,33.0,10.338336858388605,1,1,1,0,1,0,1,1,0
484,225000.0,2.0,29.0,2.680410959841749,1,1,1,1,0,1,1,1,0
485,135000.0,2.0,53.0,34.119797121090784,1,1,1,0,1,0,1,1,0
486,126000.0,1.0,32.0,0.4243755860832187,1,1,0,1,1,0,3,2,0
487,144000.0,2.0,58.0,0.0,0,1,0,1,1,2,1,1,0
488,225000.0,2.0,42.0,10.932462678905113,1,0,1,0,1,0,1,3,0
489,180000.0,4.0,38.0,4.766696099166992,1,0,0,0,1,3,1,1,0
490,157500.0,2.0,54.0,34.62630991738366,1,0,0,1,1,3,1,1,0
491,76500.0,2.0,28.0,0.0,0,1,0,1,1,2,1,0,0
492,112500.0,2.0,38.0,10.258937555185938,1,0,0,1,0,3,1,1,0
493,135000.0,2.0,38.0,7.59495403738612,1,0,1,1,1,1,1,1,0
494,202500.0,3.0,43.0,6.792747284338487,1,0,1,1,1,1,1,1,0
495,202500.0,1.0,24.0,2.924084683463726,1,0,1,1,1,0,1,2,0
496,202500.0,1.0,57.0,21.550066052006542,1,1,0,1,1,1,1,2,0
497,112500.0,2.0,44.0,22.25918396681657,1,1,0,1,1,0,1,1,0
498,90000.0,3.0,32.0,9.878368481214537,1,1,0,1,0,0,1,1,0
499,270000.0,1.0,54.0,3.715339808483405,1,1,0,1,0,3,1,3,0
500,270000.0,1.0,37.0,0.6434081466422993,1,1,0,1,1,1,1,4,0
501,247500.0,2.0,54.0,22.856047694340063,1,0,1,1,1,3,1,1,0
502,112500.0,2.0,30.0,5.180120057222257,1,1,0,1,1,0,1,1,0
503,292500.0,2.0,28.0,5.5168826190818425,1,0,1,0,1,0,3,0,0
504,202500.0,1.0,62.0,0.0,0,0,0,0,1,2,1,2,0
505,90000.0,3.0,45.0,5.363559826690486,1,0,0,0,1,0,1,1,0
506,126000.0,1.0,23.0,2.603749563646071,1,1,0,0,1,0,3,2,0
507,720000.0,1.0,57.0,13.180284331642676,1,0,1,1,0,1,1,3,0
508,135000.0,1.0,57.0,0.0,0,0,0,1,1,2,1,3,0
509,135000.0,2.0,58.0,4.279348651923037,1,1,0,1,1,0,1,0,0
510,112500.0,2.0,55.0,7.271881010561476,1,0,0,1,3,3,1,1,0
511,112500.0,2.0,52.0,0.0,0,1,0,1,1,2,1,1,0
512,225000.0,4.0,38.0,1.013025592585748,1,0,0,1,0,0,1,1,0
513,225000.0,2.0,48.0,0.2601011656639082,1,0,1,1,0,0,1,1,0
514,157500.0,3.0,41.0,0.5968637275234947,1,1,0,1,1,0,1,1,0
515,90000.0,4.0,33.0,12.356174322539134,1,1,0,1,0,0,1,1,0
516,171000.0,2.0,58.0,4.547663538607911,1,0,0,1,1,1,1,1,0
517,135000.0,3.0,31.0,1.5414416449345298,1,1,1,0,0,0,0,1,0
518,234000.0,1.0,50.0,4.451836793363313,1,0,0,0,1,0,1,2,0
519,207000.0,1.0,61.0,0.0,0,1,0,1,1,2,1,2,0
520,180000.0,1.0,25.0,2.7844514261073123,1,1,0,0,0,1,3,2,0
521,135000.0,2.0,44.0,15.26109365695394,1,0,0,0,1,0,1,1,0
522,540000.0,2.0,38.0,6.940594262715867,1,1,1,1,0,1,1,1,0
523,144000.0,1.0,61.0,0.0,0,1,0,1,1,2,0,2,0
524,81000.0,2.0,42.0,3.644154226301704,1,0,0,1,1,1,1,0,0
525,90000.0,1.0,32.0,7.176054265316878,1,0,0,1,0,0,1,2,0
526,270000.0,3.0,51.0,27.636433328542,1,0,0,1,0,0,1,1,0
527,112500.0,2.0,50.0,15.250142028925987,1,1,0,1,1,0,1,2,0
528,225000.0,1.0,27.0,1.623578855144185,1,0,1,1,0,0,1,2,0
529,171000.0,2.0,43.0,1.5195383888786218,1,0,1,1,1,1,1,1,0
530,81000.0,2.0,43.0,15.847005756449482,1,0,0,1,1,0,1,1,0
531,270000.0,2.0,36.0,3.904255391965612,1,0,0,1,0,3,3,1,0
532,157500.0,2.0,35.0,3.696174459434485,1,1,0,1,1,3,1,2,0
533,112500.0,2.0,28.0,1.3826430385291963,1,0,1,1,0,0,1,1,0
534,180000.0,3.0,43.0,7.091179148100235,1,0,1,1,0,0,1,1,0
535,94500.0,2.0,65.0,0.0,0,0,0,1,1,2,1,1,0
536,135000.0,1.0,31.0,1.352526061452323,1,1,0,1,2,1,1,2,0
537,58500.0,2.0,43.0,13.54168805656516,1,1,0,1,1,0,1,1,0
538,157500.0,2.0,54.0,9.177464287425478,1,1,0,1,1,3,1,1,0
539,76500.0,1.0,54.0,8.955693819859409,1,0,0,0,1,0,1,4,0
540,112500.0,2.0,55.0,15.636186916911369,1,0,0,1,1,0,1,1,0
541,112500.0,3.0,30.0,5.360821919683498,1,0,0,1,1,1,1,1,0
542,387000.0,2.0,55.0,13.63203898779578,1,0,0,1,1,1,1,1,0
543,540000.0,2.0,49.0,12.011198039658582,1,0,1,1,0,0,1,3,0
544,112500.0,4.0,38.0,0.6543597746702533,1,0,0,1,1,0,1,1,0
545,180000.0,2.0,36.0,0.9336262893830812,1,0,0,1,0,1,1,0,0
546,112500.0,3.0,32.0,2.2094909546397257,1,0,1,1,1,1,1,0,0
547,180000.0,1.0,47.0,6.097318904563406,1,0,0,1,3,0,1,4,0
548,157500.0,2.0,29.0,0.7638760549497936,1,0,1,1,0,0,1,1,0
549,67500.0,3.0,31.0,0.6324565186143453,1,1,1,0,1,1,1,1,0
550,99000.0,1.0,50.0,24.28523515198806,1,0,0,1,1,0,1,3,0
551,67500.0,2.0,52.0,0.4681820981950348,1,1,0,0,1,1,1,0,0
552,90000.0,2.0,56.0,3.3511981765539334,1,1,0,1,1,0,1,1,0
553,337500.0,1.0,46.0,1.1992032690609664,1,0,0,1,0,1,1,2,0
554,157500.0,2.0,47.0,2.874802357337933,1,1,0,1,0,0,1,1,0
555,225000.0,2.0,58.0,25.67882981854521,1,1,0,0,1,0,1,1,0
556,76500.0,1.0,66.0,0.0,0,0,0,0,1,2,1,4,0
557,135000.0,3.0,45.0,8.361567999342903,1,1,0,0,1,0,1,1,0
558,135000.0,1.0,63.0,0.0,0,1,0,1,1,2,1,4,0
559,180000.0,2.0,55.0,0.0,0,1,0,0,1,2,1,0,0
560,81000.0,2.0,60.0,0.0,0,1,0,1,1,2,2,1,0
561,112500.0,2.0,55.0,7.271881010561476,1,1,0,1,3,3,1,1,0
562,274500.0,2.0,59.0,7.794821248896281,1,1,0,1,0,0,1,1,0
563,225000.0,2.0,49.0,6.278020767024648,1,0,0,0,0,3,1,1,0
564,180000.0,2.0,54.0,9.344476614851777,1,0,0,1,1,0,1,1,0
565,126000.0,3.0,23.0,2.45864049227568,1,0,0,1,1,0,3,0,0
566,144000.0,4.0,39.0,7.679829154602764,1,1,0,1,1,0,1,1,0
567,117000.0,2.0,60.0,0.0,0,1,1,0,1,2,1,0,0
568,67500.0,3.0,38.0,10.450591045675134,1,0,0,0,1,0,1,0,0
569,202500.0,1.0,61.0,0.0,0,1,0,1,1,2,1,4,0
570,112500.0,1.0,65.0,0.0,0,1,0,0,1,2,0,2,0
571,90000.0,1.0,61.0,0.0,0,1,1,1,1,2,1,4,0
572,135000.0,3.0,32.0,1.149920942935173,1,0,0,1,0,1,1,1,0
573,337500.0,2.0,30.0,1.552393272962484,1,1,0,1,0,3,1,1,0
574,252000.0,2.0,31.0,1.990458394080645,1,0,1,0,1,0,1,1,0
575,81000.0,2.0,63.0,0.0,0,1,0,0,1,2,1,1,0
576,139500.0,1.0,25.0,0.4325893071041842,1,1,0,0,0,1,1,2,0
577,90000.0,1.0,63.0,0.0,0,1,1,1,1,2,1,4,0
578,90000.0,1.0,67.0,0.0,0,0,0,1,1,2,1,2,0
579,202500.0,1.0,36.0,4.887164007474486,1,1,0,1,0,0,1,2,0
580,157500.0,2.0,43.0,16.515055066154677,1,1,0,1,1,1,1,1,0
581,360000.0,3.0,34.0,2.540777702485335,1,0,1,1,0,0,1,1,0
582,315000.0,2.0,38.0,1.6044135060952651,1,0,1,0,0,2,1,1,0
583,315000.0,1.0,29.0,2.8392095662470824,1,1,0,1,1,0,1,2,0
584,135000.0,2.0,42.0,2.713265843925611,1,0,0,1,3,0,1,0,0
585,157500.0,3.0,44.0,0.8460132651594489,1,1,0,0,0,0,1,1,0
586,180000.0,2.0,44.0,2.338172583968185,1,1,0,1,0,0,1,1,0
587,202500.0,3.0,36.0,3.397742595672738,1,0,0,1,1,1,1,1,0
588,225000.0,2.0,56.0,0.0,0,0,0,1,1,2,1,1,0
589,202500.0,1.0,44.0,13.467764567376468,1,0,0,1,0,3,1,4,0
590,119250.0,3.0,44.0,12.057742458777389,1,0,0,1,1,0,1,1,0
591,112500.0,3.0,32.0,10.968055469995962,1,0,0,0,1,0,3,1,0
592,148500.0,2.0,53.0,0.0,0,0,0,1,1,2,1,1,0
593,67500.0,3.0,36.0,9.456730802138305,1,0,0,1,2,0,1,1,0
594,112500.0,3.0,31.0,7.578526595344189,1,0,0,0,1,0,1,1,0
595,270000.0,4.0,36.0,5.689370760522118,1,0,0,1,1,0,1,1,0
596,157500.0,3.0,42.0,5.886500065025292,1,0,0,1,0,1,1,0,0
597,450000.0,2.0,61.0,0.0,0,1,0,1,1,2,1,1,0
598,135000.0,2.0,32.0,11.35410035798134,1,0,0,1,1,1,1,1,0
599,180000.0,3.0,28.0,8.180866136881662,1,0,1,1,0,1,1,1,0
600,126000.0,2.0,60.0,1.8042807176054263,1,0,0,1,1,1,1,1,0
601,157500.0,3.0,34.0,7.690780782630718,1,1,1,0,1,0,1,1,0
602,121500.0,4.0,31.0,7.260929382533522,1,0,1,0,1,1,1,1,0
603,45900.0,1.0,56.0,0.0,0,1,1,1,1,2,1,4,0
604,360000.0,1.0,47.0,4.002820044217198,1,1,0,1,0,0,1,2,0
605,135000.0,1.0,44.0,1.3689535034942537,1,1,0,0,1,0,1,4,0
606,157500.0,2.0,35.0,3.696174459434485,1,0,0,1,1,3,1,2,0
607,225000.0,4.0,41.0,22.09764745340425,1,0,1,1,2,3,1,1,0
608,124200.0,3.0,39.0,5.004894008774992,1,0,0,0,1,0,1,1,0
609,225000.0,2.0,29.0,4.60515958575467,1,1,0,0,1,1,1,1,0
610,112500.0,2.0,24.0,4.276610744916049,1,1,0,1,1,0,1,1,0
611,99000.0,1.0,30.0,6.855719145499223,1,1,0,0,0,1,3,2,0
612,135000.0,1.0,25.0,2.8775402643449213,1,0,1,0,0,1,1,2,0
613,76500.0,2.0,57.0,0.0,0,1,0,0,1,2,1,1,0
614,117000.0,1.0,61.0,0.0,0,1,0,0,1,2,1,2,0
615,270000.0,2.0,34.0,2.3546000260101163,1,1,0,0,0,0,1,1,0
616,202500.0,2.0,48.0,3.690698645420509,1,1,0,0,0,3,1,1,0
617,292500.0,2.0,29.0,4.465526328398256,1,1,1,0,0,3,1,0,0
618,157500.0,3.0,33.0,5.919354949109153,1,0,1,1,1,1,1,1,0
619,292500.0,3.0,49.0,24.761630971204063,1,1,0,1,1,1,1,0,0
620,270000.0,2.0,29.0,9.555295454389892,1,0,0,0,1,0,3,3,0
621,247500.0,1.0,54.0,3.764622134609198,1,1,1,1,2,0,1,3,0
622,135000.0,3.0,33.0,0.0,0,0,0,0,1,2,1,0,0
623,652500.0,1.0,53.0,0.9555295454389892,1,1,1,0,0,0,1,2,0
624,153000.0,1.0,30.0,1.8699904857731504,1,0,0,1,0,0,1,2,0
625,202500.0,1.0,39.0,3.6797470173925535,1,0,1,0,2,1,1,3,0
626,135000.0,2.0,43.0,1.7659500195075877,1,1,0,0,1,0,1,1,0
627,225000.0,2.0,32.0,9.599101966501708,1,1,0,0,1,0,1,3,0
628,247500.0,2.0,56.0,0.0,0,0,0,1,1,2,1,1,0
629,67500.0,2.0,45.0,0.2956939567547588,1,0,0,0,1,0,3,1,0
630,54000.0,2.0,40.0,4.930970519586302,1,1,0,0,1,0,1,0,0
631,103500.0,2.0,32.0,1.7823774615495185,1,1,0,1,1,1,1,2,0
632,135000.0,4.0,28.0,5.114410289054532,1,0,0,1,3,1,3,0,0
633,180000.0,2.0,48.0,6.82560216842235,1,0,0,1,1,0,1,1,0
634,162000.0,2.0,52.0,7.605905665414074,1,1,0,1,1,1,1,1,0
635,157500.0,4.0,33.0,4.202687255727359,1,1,1,1,0,0,1,1,0
636,225000.0,2.0,66.0,0.0,0,0,0,1,1,2,2,1,0
637,180000.0,2.0,50.0,5.489503549011958,1,1,1,0,0,0,2,1,0
638,202500.0,1.0,63.0,24.19488422075744,1,1,0,1,1,3,1,4,0
639,76500.0,3.0,28.0,2.012361650136553,1,1,0,0,1,0,1,1,0
640,167400.0,2.0,53.0,0.0,0,1,0,1,1,2,1,1,0
641,225000.0,4.0,38.0,15.636186916911369,1,1,0,1,0,0,1,1,0
642,121500.0,2.0,49.0,8.961169633873386,1,0,0,1,1,1,1,1,0
643,337500.0,2.0,47.0,1.8645146717591736,1,1,1,0,1,0,1,1,0
644,337500.0,2.0,47.0,1.8645146717591736,1,0,1,0,1,0,1,1,0
645,288000.0,2.0,40.0,8.868080795635777,1,1,1,1,0,0,1,1,0
646,135000.0,2.0,43.0,0.6324565186143453,1,0,0,1,1,0,1,1,0
647,135000.0,4.0,40.0,4.758482378146026,1,0,0,1,1,0,1,1,0
648,126000.0,1.0,60.0,3.512734689966256,1,1,0,1,1,0,1,3,0
649,225000.0,3.0,46.0,7.310211708659315,1,1,1,1,0,1,1,1,0
650,162000.0,3.0,42.0,0.2409358166149886,1,0,0,1,0,3,1,0,0
651,90000.0,4.0,38.0,1.002073964557794,1,1,0,1,1,0,3,1,0
652,144000.0,2.0,37.0,5.615447271333429,1,1,1,1,1,0,1,1,0
653,112500.0,1.0,23.0,4.375175397167635,1,0,0,1,2,0,0,2,0
654,148500.0,2.0,28.0,8.34514055730097,1,1,0,1,2,0,1,1,0
655,166500.0,1.0,34.0,11.605987802624284,1,0,1,1,0,1,1,2,0
656,99000.0,1.0,63.0,0.0,0,0,0,1,1,2,1,2,0
657,121500.0,3.0,38.0,7.469010315064649,1,0,1,1,1,1,1,1,0
658,180000.0,4.0,38.0,1.1608725709631271,1,1,0,1,1,0,1,1,0
659,90000.0,1.0,68.0,0.0,0,1,0,0,0,2,1,4,0
660,63000.0,2.0,44.0,22.07574419734833,1,0,0,0,1,0,1,1,0
661,315000.0,2.0,50.0,31.62830174473124,1,1,0,1,0,3,1,1,0
662,81000.0,2.0,61.0,0.0,0,1,0,1,1,2,1,1,0
663,94500.0,2.0,61.0,0.0,0,1,0,1,1,2,1,1,0
664,67500.0,1.0,57.0,0.0,0,1,0,1,1,2,1,3,0
665,157500.0,1.0,50.0,1.7194056003887828,1,0,0,1,1,1,1,2,0
666,157500.0,2.0,55.0,0.4408030281251497,1,1,0,1,1,0,1,1,0
667,112500.0,2.0,50.0,7.592216130379131,1,0,0,1,1,0,1,1,0
668,112500.0,5.0,43.0,6.762630307261614,1,0,0,0,2,0,2,1,0
669,180000.0,1.0,53.0,6.718823795149798,1,1,0,0,1,0,3,2,0
670,121500.0,3.0,36.0,3.499045154931313,1,1,0,0,1,0,1,1,0
671,135000.0,1.0,63.0,0.0,0,1,1,1,1,2,1,4,0
672,135000.0,2.0,32.0,8.191817764909615,1,1,0,0,1,0,2,2,0
673,360000.0,1.0,53.0,5.215712848313107,1,1,1,1,0,3,1,3,0
674,81000.0,1.0,65.0,0.0,0,1,0,1,1,2,1,4,0
675,225000.0,2.0,31.0,2.212228861646714,1,1,0,0,0,0,2,1,0
676,155250.0,2.0,61.0,0.0,0,0,0,1,1,2,1,1,0
677,202500.0,1.0,60.0,21.49530791186677,1,0,0,1,1,0,1,3,0
678,135000.0,5.0,34.0,6.261593324982717,1,0,0,1,1,1,1,1,0
679,90000.0,4.0,36.0,4.0876951614338415,1,1,0,1,1,0,1,1,0
680,157500.0,4.0,38.0,17.350116703286172,1,0,1,1,0,1,1,1,0
681,135000.0,3.0,41.0,2.151994907492967,1,1,1,1,1,1,1,1,0
682,112500.0,2.0,38.0,3.438811200777565,1,0,1,1,1,0,1,0,0
683,135000.0,2.0,54.0,11.74014524596672,1,0,0,1,1,0,1,1,0
